GeneID,Pseudo_bulk_expression
Pyap08238,0.19716229319999998
Pyap08239,1.5021028956
Pyap08240,0.9593485777999998
Pyap08241,2.3750516559999997
Pyap08242,0.065737012
Pyap08243,0.563010868
Pyap08244,0.3979314744
Pyap08245,0.0038607377999999998
Pyap08246,0.9306702722000001
Pyap08247,0.0966206742
Pyap08248,0.0016365873999999998
Pyap08249,0.0017084092000000002
Pyap08250,0.5390602178
Pyap08251,0.4349366506
Pyap08252,1.6232051882
Pyap08253,0.072597206
Pyap08254,0.34447336479999996
Pyap08255,0.1573762964
Pyap08256,0.003912844800000001
Pyap08257,0.0025538744000000004
Pyap08258,0.1591130474
Pyap08259,0.385126576
Pyap08260,0.005844338199999999
Pyap08261,0.34010865380000005
Pyap08262,1.8733875783999998
Pyap08263,0.0168725688
Pyap08264,0.0049099514
Pyap08265,0.174457522
Pyap08266,0.09888055339999999
Pyap08267,0.0038332182
Pyap08268,0.0029087540000000004
Pyap08269,0.8753249434000001
Pyap08270,0.007728298
Pyap08271,2.1094741264
Pyap08272,0.0037105308000000004
Pyap08273,0.0017389059999999997
Pyap08274,0.012202873
Pyap08275,1.6801729746
Pyap08276,0.0010769606
Pyap08277,0.08241104860000001
Pyap08278,0.0011230239999999998
Pyap08279,0.0020561826
Pyap08280,0.2748012014
Pyap08281,0.5603159766
Pyap08282,0.016830600600000002
Pyap08283,0.15341424739999998
Pyap08284,1.6779422923999998
Pyap08285,0.6023397577999999
Pyap08286,0.10291410640000001
Pyap08287,0.1835241342
Pyap08288,1.3248675938
Pyap08289,0.2702369698
Pyap08290,4.990208710599999
Pyap08291,1.0907611308
Pyap08292,0.0002450186
Pyap08293,0.0
Pyap08294,0.005273708199999999
Pyap08295,0.006703366800000001
Pyap08296,0.0012831214
Pyap08297,0.00025401860000000005
Pyap08298,1.442138576
Pyap08299,0.7926633808
Pyap08300,0.1077143274
Pyap08301,0.0
Pyap08302,0.0
Pyap08303,0.0035378756000000004
Pyap08304,0.030939693399999996
Pyap08305,0.053010781800000004
Pyap08306,0.024729519800000002
Pyap08307,0.0215725296
Pyap08308,0.0088845104
Pyap08309,0.5522955734
Pyap08310,0.0
Pyap08311,0.0
Pyap08312,0.0
Pyap08313,0.0
Pyap08314,0.0
Pyap08315,0.0004849822
Pyap08316,0.0
Pyap08317,0.0006225289999999999
Pyap08318,0.0010664277999999998
Pyap08319,0.003683612
Pyap08320,0.0
Pyap08321,0.0012717208000000001
Pyap08322,0.016379766
Pyap08323,0.0032727686
Pyap08324,0.38202212719999995
Pyap08325,0.0243115886
Pyap08326,0.0818911232
Pyap08327,0.0641994756
Pyap08328,0.4219677774
Pyap08329,0.21340965979999998
Pyap08330,0.000737156
Pyap08331,0.0015784260000000002
Pyap08332,0.0016470512
Pyap08333,0.0010503118
Pyap08334,0.4981543842000001
Pyap08335,0.0150274026
Pyap08336,1.3738457696000002
Pyap08337,0.0053109716000000005
Pyap08338,1.917509016
Pyap08339,0.34655429499999996
Pyap08340,0.5487527848
Pyap08341,0.0080857972
Pyap08342,0.0039796014
Pyap08343,0.1388854638
Pyap08344,0.156056327
Pyap08345,28.767267116
Pyap08346,0.008844457600000001
Pyap08347,0.19092957259999999
Pyap08348,0.0
Pyap08349,0.014697600199999999
Pyap08350,0.0042747396
Pyap08351,0.008810444800000001
Pyap08352,0.0509813178
Pyap08353,0.16644031799999998
Pyap08354,0.0012248644
Pyap08355,0.0520242486
Pyap08356,0.0167911982
Pyap08357,0.00014990699999999999
Pyap08358,0.1114753208
Pyap08359,0.31771184799999996
Pyap08360,0.0010987874
Pyap08361,7.49474e-05
Pyap08362,0.006082004
Pyap08363,0.0053828266
Pyap08364,1.0990846399999998
Pyap08365,0.0592948226
Pyap08366,1.0803304651999999
Pyap08367,0.008391273000000001
Pyap08368,0.0102823958
Pyap08369,0.1794741338
Pyap08370,0.29148423879999996
Pyap08371,3.1446330026
Pyap08372,0.0203748912
Pyap08373,0.0
Pyap08374,0.0028770431999999998
Pyap08375,1.7862198020000002
Pyap08376,0.0037933234000000005
Pyap08377,0.1458070246
Pyap08378,0.001075089
Pyap08379,0.0051184434000000004
Pyap08380,0.0021407064
Pyap08381,0.0206781754
Pyap08382,0.006920671200000001
Pyap08383,0.009061346799999998
Pyap08384,0.0014304512000000002
Pyap08385,0.17525639480000002
Pyap08386,0.31199486319999997
Pyap08387,0.3868766874
Pyap08388,0.1289929652
Pyap08389,0.09931499519999999
Pyap08390,0.9452165663999998
Pyap08391,12.385168743200001
Pyap08392,0.9615694834000001
Pyap08393,0.338672287
Pyap08394,0.00013125719999999998
Pyap08395,1.4278076036
Pyap08396,1.4577550894000002
Pyap08397,1.0191668052
Pyap08398,0.016824256000000003
Pyap08399,1.9859585615999997
Pyap08400,0.11289662279999998
Pyap08401,0.7768244924000001
Pyap08402,1.1002312606
Pyap08403,0.715484774
Pyap08404,0.42991901060000004
Pyap08405,0.0006864164
Pyap08406,0.0
Pyap08407,0.9422086268000001
Pyap08408,0.0
Pyap08409,0.000602667
Pyap08410,0.6194539630000001
Pyap08411,0.0004148664
Pyap08412,0.6588808318
Pyap08413,0.20725125860000002
Pyap08414,0.1014349454
Pyap08415,0.8868383242
Pyap08416,0.008552964399999998
Pyap08417,0.0120260014
Pyap08418,0.017283389399999998
Pyap08419,0.7174134468
Pyap08420,0.49727869699999994
Pyap08421,0.06842294820000001
Pyap08422,0.287182182
Pyap08423,0.10145475379999999
Pyap08424,0.141172693
Pyap08425,2.2039441196
Pyap08426,0.0137771314
Pyap08427,3.5033593624
Pyap08428,0.1953432862
Pyap08429,0.18838850540000002
Pyap08430,0.0
Pyap08431,0.0156985914
Pyap08432,0.6037550024
Pyap08433,0.37959385999999995
Pyap08434,16.737660954
Pyap08435,0.00010533700000000001
Pyap08436,0.0190245896
Pyap08437,0.00028132119999999997
Pyap08438,4.2655e-05
Pyap08439,0.0013120622
Pyap08440,0.6698568617999999
Pyap08441,0.0402579978
Pyap08442,0.0043284146
Pyap08443,0.0020131758
Pyap08444,4.527e-05
Pyap08445,0.0016569357999999998
Pyap08446,0.3198006794
Pyap08447,1.747984688
Pyap08448,34.569738
Pyap08449,0.012960499400000002
Pyap08450,0.1642418266
Pyap08451,0.5468170556
Pyap08452,0.0539969946
Pyap08453,0.0543969916
Pyap08454,0.0085060654
Pyap08455,1.8380851893999999
Pyap08456,6.766352999399999
Pyap08457,0.11256692959999999
Pyap08458,0.2384721466
Pyap08459,0.005064114999999999
Pyap08460,0.23181886359999998
Pyap08461,0.254733278
Pyap08462,0.6067021186000001
Pyap08463,0.0051225814
Pyap08464,0.0009124088
Pyap08465,0.2556419954
Pyap08466,0.26030358200000003
Pyap08467,0.641930062
Pyap08468,0.2433786634
Pyap08469,0.001048865
Pyap08470,0.00046219640000000003
Pyap08471,0.0010997212
Pyap08472,0.008769226199999999
Pyap08473,0.025637012199999996
Pyap08474,0.007745190000000001
Pyap08475,0.192523957
Pyap08476,0.0873207834
Pyap08477,0.0023538972
Pyap08478,0.4897917208000001
Pyap08479,0.4330763636
Pyap08480,3.4312121414000005
Pyap08481,0.447242723
Pyap08482,0.3973713334
Pyap08483,0.9604502073999999
Pyap08484,0.47238440540000004
Pyap08485,0.11814437419999999
Pyap08486,2.7780147048000003
Pyap08487,0.9073501326000001
Pyap08488,1.3588561592000001
Pyap08489,0.006040135
Pyap08490,0.000992929
Pyap08491,0.0172333982
Pyap08492,0.6949123079999999
Pyap08493,0.2190903748
Pyap08494,0.016179101600000002
Pyap08495,0.21283743959999998
Pyap08496,0.006095016
Pyap08497,0.1120816178
Pyap08498,0.05431294959999999
Pyap08499,0.00018876840000000002
Pyap08500,0.023292529
Pyap08501,0.26693550460000004
Pyap08502,0.0300832574
Pyap08503,0.09959471959999999
Pyap08504,0.0
Pyap08505,0.0188941808
Pyap08506,0.6244446362
Pyap08507,0.1297477042
Pyap08508,1.1365452718
Pyap08509,0.24097246
Pyap08510,1.3227431861999999
Pyap08511,1.3999886099999999
Pyap08512,0.009780401800000001
Pyap08513,0.014328694999999999
Pyap08514,0.6981354420000001
Pyap08515,0.1835280752
Pyap08516,0.004544195799999999
Pyap08517,1.1682564118000003
Pyap08518,4.935624074600001
Pyap08519,0.0078981914
Pyap08520,0.5952370968
Pyap08521,0.0
Pyap08522,0.0397859312
Pyap08523,0.8985882594
Pyap08524,0.0369892972
Pyap08525,0.1644571072
Pyap08526,0.435170621
Pyap08527,0.1324699946
Pyap08528,1.4743925837999998
Pyap08529,5.1241895936
Pyap08530,0.0039471232
Pyap08531,0.010019358
Pyap08532,0.0340576256
Pyap08533,0.002479159
Pyap08534,3.9767999999999996e-05
Pyap08535,0.0021982387999999998
Pyap08536,0.0005966734
Pyap08537,0.0001328628
Pyap08538,0.0
Pyap08539,0.00043802319999999996
Pyap08540,0.1748115206
Pyap08541,0.178194339
Pyap08542,0.2636503222
Pyap08543,0.1964217554
Pyap08544,0.0033275316
Pyap08545,2.5319824694
Pyap08546,0.0038399464
Pyap08547,0.0
Pyap08548,0.0683555668
Pyap08549,0.2153061414
Pyap08550,0.04725642
Pyap08551,0.025406481200000004
Pyap08552,0.1778789852
Pyap08553,0.1437457756
Pyap08554,0.2036100978
Pyap08555,0.0002209332
Pyap08556,0.5189890346
Pyap08557,0.112850648
Pyap08558,0.0022518554000000002
Pyap08559,0.5449179062
Pyap08560,0.1721478938
Pyap08561,0.25216015880000003
Pyap08562,0.9132799246000001
Pyap08563,0.273439983
Pyap08564,0.233632559
Pyap08565,0.4299322778
Pyap08566,0.0900628342
Pyap08567,0.0753981704
Pyap08568,0.010748829800000002
Pyap08569,0.22156592819999998
Pyap08570,0.0043146786
Pyap08571,0.11353515880000001
Pyap08572,0.8482629738
Pyap08573,0.0031459314000000004
Pyap08574,0.9455233968
Pyap08575,0.0049791088
Pyap08576,0.358536127
Pyap08577,0.043406040400000005
Pyap08578,0.0014932924
Pyap08579,0.0042880092
Pyap08580,0.005845965800000001
Pyap08581,0.6354092112
Pyap08582,0.3743229654
Pyap08583,0.1903449904
Pyap08584,0.6192654214
Pyap08585,0.5828677904
Pyap08586,0.4788743746
Pyap08587,0.0355912442
Pyap08588,0.5361096895999999
Pyap08589,1.9333582076
Pyap08590,0.2570328864
Pyap08591,0.0015386264
Pyap08592,1.6505986831999997
Pyap08593,0.0002328678
Pyap08594,0.004207612
Pyap08595,0.035197824
Pyap08596,0.7055922632
Pyap08597,0.0019436422000000003
Pyap08598,0.048396102600000004
Pyap08599,0.0058116496000000005
Pyap08600,0.7624491283999999
Pyap08601,0.011525434800000001
Pyap08602,0.4721388228
Pyap08603,0.281462506
Pyap08604,0.5414704222
Pyap08605,0.0
Pyap08606,0.0051943914
Pyap08607,0.019039283799999997
Pyap08608,0.0027898662
Pyap08609,0.014150515399999999
Pyap08610,0.006080605
Pyap08611,0.0036602369999999993
Pyap08612,0.006545612000000001
Pyap08613,0.0125196168
Pyap08614,0.0354034338
Pyap08615,0.004777236
Pyap08616,0.5062341100000001
Pyap08617,0.0004751488
Pyap08618,0.0008854064
Pyap08619,0.1212538134
Pyap08620,0.2030850574
Pyap08621,0.133576125
Pyap08622,0.1866706004
Pyap08623,0.0025312852
Pyap08624,0.0019950068
Pyap08625,0.0026337018
Pyap08626,0.061715097600000005
Pyap08627,0.0016219411999999999
Pyap08628,1.0258987687999999
Pyap08629,0.8772266328
Pyap08630,0.6612409938
Pyap08631,0.34125328060000004
Pyap08632,0.0
Pyap08633,2.2620000000000004e-05
Pyap08634,0.00042366520000000006
Pyap08635,0.2607215844
Pyap08636,0.2764636198
Pyap08637,0.363547175
Pyap08638,0.0711548216
Pyap08639,0.1924652982
Pyap08640,0.11075652260000002
Pyap08641,0.9676776561999999
Pyap08642,0.3315020004
Pyap08643,0.0028649552000000003
Pyap08644,0.0042741738
Pyap08645,0.0445455508
Pyap08646,0.2306984086
Pyap08647,0.0030159792000000003
Pyap08648,3.59886e-05
Pyap08649,0.0001531174
Pyap08650,0.0001734514
Pyap08651,2.8374e-05
Pyap08652,0.0026555074
Pyap08653,1.68e-05
Pyap08654,0.3221159146
Pyap08655,0.2375242874
Pyap08656,0.0006824115999999999
Pyap08657,0.48835528539999995
Pyap08658,0.711383723
Pyap08659,0.6719804558
Pyap08660,0.20372186879999998
Pyap08661,0.12857407440000002
Pyap08662,2.60756e-05
Pyap08663,0.000194423
Pyap08664,0.00035075060000000003
Pyap08665,0.6706645702
Pyap08666,2.0706318022
Pyap08667,0.21465978479999998
Pyap08668,0.1332490964
Pyap08669,0.0002129186
Pyap08670,0.0004480304
Pyap08671,0.015721760600000002
Pyap08672,0.0
Pyap08673,0.0018075428000000001
Pyap08674,0.0
Pyap08675,0.0
Pyap08676,0.0947876084
Pyap08677,0.552809472
Pyap08678,0.2749711204
Pyap08679,0.13335135199999998
Pyap08680,0.010695125
Pyap08681,0.0024803446
Pyap08682,0.315556242
Pyap08683,0.005545246199999999
Pyap08684,0.3521776532
Pyap08685,0.0004192268
Pyap08686,0.49290271539999997
Pyap08687,0.765965285
Pyap08688,0.128119666
Pyap08689,0.5663230688
Pyap08690,0.2720736782
Pyap08691,0.12324654220000002
Pyap08692,0.030428838800000003
Pyap08693,0.018703108000000003
Pyap08694,0.8520778232000001
Pyap08695,0.21365654900000003
Pyap08696,0.0732109938
Pyap08697,14.689589602000002
Pyap08698,1.7906398614
Pyap08699,0.5102112
Pyap08700,0.0015429786000000002
Pyap08701,0.0007781684
Pyap08702,0.034891883400000004
Pyap08703,0.010295684599999999
Pyap08704,0.027210277999999997
Pyap08705,0.007818652200000002
Pyap08706,0.0
Pyap08707,0.0095131764
Pyap08708,0.0024356492
Pyap08709,0.0009177456000000001
Pyap08710,0.0073944696
Pyap08711,0.032325412799999995
Pyap08712,0.0358965738
Pyap08713,2.1624945658000003
Pyap08714,0.0003620992
Pyap08715,0.0205011938
Pyap08716,0.0055693871999999995
Pyap08717,0.0052194818
Pyap08718,0.0019751928
Pyap08719,0.9650765347999999
Pyap08720,0.5349511478
Pyap08721,0.14268671319999998
Pyap08722,0.5214437264
Pyap08723,0.0462809586
Pyap08724,0.31909908480000004
Pyap08725,0.0007858764
Pyap08726,4.3566679932
Pyap08727,0.2905374502
Pyap08728,14.659305588
Pyap08729,0.27268261460000004
Pyap08730,0.4351780756
Pyap08731,0.3233451314
Pyap08732,0.9067362797999999
Pyap08733,0.23059698039999996
Pyap08734,0.031375643999999994
Pyap08735,1.0833136514
Pyap08736,0.074597789
Pyap08737,0.0024668900000000002
Pyap08738,0.009529818800000001
Pyap08739,0.003214868
Pyap08740,6.473066072
Pyap08741,0.0170312022
Pyap08742,0.0739589764
Pyap08743,0.0020977744
Pyap08744,0.26056452760000004
Pyap08745,0.5393730576
Pyap08746,0.019274588199999998
Pyap08747,0.0158770412
Pyap08748,0.21587755120000002
Pyap08749,0.1466838434
Pyap08750,0.32648349740000004
Pyap08751,0.0040840908
Pyap08752,0.8735478406
Pyap08753,0.1673810534
Pyap08754,0.0030325843999999998
Pyap08755,0.00011982500000000001
Pyap08756,0.000289367
Pyap08757,0.0236098822
Pyap08758,0.018903628999999998
Pyap08759,0.031207651799999996
Pyap08760,0.3043329722
Pyap08761,0.0963382266
Pyap08762,0.005583709599999999
Pyap08763,2.5749972004
Pyap08764,0.017216844400000004
Pyap08765,0.0864906088
Pyap08766,0.0016894
Pyap08767,0.0026408741999999997
Pyap08768,0.0050514638
Pyap08769,0.1083210782
Pyap08770,0.0471747568
Pyap08771,0.005192480199999999
Pyap08772,1.1146395662
Pyap08773,0.0419186906
Pyap08774,0.5781441776
Pyap08775,0.0074773852000000005
Pyap08776,0.12372211740000001
Pyap08777,4.8332885742
Pyap08778,0.0764487222
Pyap08779,0.0013657796
Pyap08780,0.0162927306
Pyap08781,0.10946560940000001
Pyap08782,3.9051296958000004
Pyap08783,0.141252393
Pyap08784,0.020673416999999996
Pyap08785,7.79148e-05
Pyap08786,3.387680333
Pyap08787,0.002690381
Pyap08788,1.4465731378000002
Pyap08789,0.0397551782
Pyap08790,9.41684e-05
Pyap08791,0.6772256702
Pyap08792,0.05856713160000001
Pyap08793,0.0013408159999999999
Pyap08794,0.40274709899999994
Pyap08795,0.0524514436
Pyap08796,3.2685778402
Pyap08797,0.141215623
Pyap08798,0.015136007200000001
Pyap08799,0.0001212978
Pyap08800,0.0016176008
Pyap08801,0.103736108
Pyap08802,0.0625984942
Pyap08803,0.6945412764000001
Pyap08804,0.29742770100000004
Pyap08805,0.031204435999999995
Pyap08806,0.0007033386
Pyap08807,6.364000000000001e-05
Pyap08808,0.0
Pyap08809,0.0009186592
Pyap08810,0.0278235154
Pyap08811,2.794336645
Pyap08812,0.0005910134
Pyap08813,0.0013487688
Pyap08814,0.010275204799999998
Pyap08815,0.063097468
Pyap08816,0.0183769358
Pyap08817,0.011378003
Pyap08818,0.0980705152
Pyap08819,0.5375394804000001
Pyap08820,0.2988693316
Pyap08821,0.0200320782
Pyap08822,0.005432337
Pyap08823,1.5285840794000003
Pyap08824,0.43653391799999997
Pyap08825,0.6306156603999999
Pyap08826,0.28608399819999997
Pyap08827,0.016427865800000004
Pyap08828,0.000154995
Pyap08829,0.0101615444
Pyap08830,1.1643290506
Pyap08831,2.166365137
Pyap08832,0.009276507600000001
Pyap08833,0.0099311086
Pyap08834,0.6841595108
Pyap08835,0.3218533852
Pyap08836,0.0133599198
Pyap08837,0.00038101
Pyap08838,0.0006720546
Pyap08839,0.22266369399999997
Pyap08840,0.1487405754
Pyap08841,0.5479775964
Pyap08842,0.0014404420000000001
Pyap08843,0.0016357907999999997
Pyap08844,0.22826196260000003
Pyap08845,0.000326237
Pyap08846,0.3994533112
Pyap08847,0.0718004942
Pyap08848,1.0543821136
Pyap08849,1.8890797283999998
Pyap08850,0.15313279740000002
Pyap08851,0.7089548064000001
Pyap08852,0.5827365073999999
Pyap08853,1.492208012
Pyap08854,0.0034767968
Pyap08855,0.0031761812
Pyap08856,1.4699555323999998
Pyap08857,0.39376966880000003
Pyap08858,0.4232998846
Pyap08859,0.7373820646
Pyap08860,1.4880870119999998
Pyap08861,0.5621427563999999
Pyap08862,0.0177539926
Pyap08863,0.8182170762000001
Pyap08864,0.072041734
Pyap08865,0.9774877205999999
Pyap08866,0.0642047246
Pyap08867,0.10051630820000002
Pyap08868,0.8083889484
Pyap08869,0.0046080684
Pyap08870,6.17732e-05
Pyap08871,0.0
Pyap08872,0.0013515576
Pyap08873,0.0
Pyap08874,0.0007194947999999999
Pyap08875,0.0002231608
Pyap08876,0.0
Pyap08877,0.000524301
Pyap08878,0.0038507132
Pyap08879,0.0018106848000000002
Pyap08880,0.0
Pyap08881,3.1712e-05
Pyap08882,2.75816e-05
Pyap08883,0.0081741042
Pyap08884,0.00020180939999999998
Pyap08885,5.88e-06
Pyap08886,0.0
Pyap08887,0.0008392995999999999
Pyap08888,0.286856169
Pyap08889,0.0293498592
Pyap08890,0.5415031128
Pyap08891,0.493895411
Pyap08892,0.13291106260000002
Pyap08893,0.0485038272
Pyap08894,0.2682565476
Pyap08895,0.4273480868
Pyap08896,0.004295668599999999
Pyap08897,1.2369266868
Pyap08898,0.48100585859999995
Pyap08899,0.04073336179999999
Pyap08900,0.15829009500000002
Pyap08901,0.0810253758
Pyap08902,0.8318314387999999
Pyap08903,0.24308741539999995
Pyap08904,0.0705602942
Pyap08905,0.0185435838
Pyap08906,0.580907529
Pyap08907,0.0006946644
Pyap08908,0.12447289860000002
Pyap08909,0.0011371118
Pyap08910,0.6364536046
Pyap08911,0.2312741766
Pyap08912,0.1263310234
Pyap08913,0.008744624400000001
Pyap08914,0.3992444915999999
Pyap08915,0.035597768999999994
Pyap08916,0.0020504848
Pyap08917,0.01999181
Pyap08918,0.015714257000000002
Pyap08919,0.16576730199999998
Pyap08920,0.011556265999999999
Pyap08921,0.21114792759999998
Pyap08922,2.9989755422
Pyap08923,0.35939306379999997
Pyap08924,0.6594513506
Pyap08925,0.17003893139999998
Pyap08926,0.7797708265999999
Pyap08927,3.5841447844000003
Pyap08928,0.2411484556
Pyap08929,0.3617219186
Pyap08930,0.008202438999999999
Pyap08931,0.0012385638
Pyap08932,1.9599313371999998
Pyap08933,0.1304916768
Pyap08934,0.5246962274
Pyap08935,0.8949501138
Pyap08936,0.1502528086
Pyap08937,5.474893710799999
Pyap08938,0.0205448674
Pyap08939,0.22297489780000004
Pyap08940,0.2901700914
Pyap08941,0.2986219286
Pyap08942,0.04485533320000001
Pyap08943,0.145997148
Pyap08944,0.005667675799999999
Pyap08945,0.0309021092
Pyap08946,0.022316325399999996
Pyap08947,0.0068085492
Pyap08948,0.0031433482
Pyap08949,4.70998e-05
Pyap08950,0.0001212522
Pyap08951,0.0
Pyap08952,0.000422862
Pyap08953,0.00261606
Pyap08954,0.0011415945999999999
Pyap08955,7.15722e-05
Pyap08956,0.00047338320000000003
Pyap08957,0.0019209275999999998
Pyap08958,6.14748e-05
Pyap08959,0.0005387802000000001
Pyap08960,0.0021408433999999996
Pyap08961,0.00013134920000000002
Pyap08962,0.007806648799999999
Pyap08963,0.0007280958
Pyap08964,0.00310159
Pyap08965,1.9699999999999998e-05
Pyap08966,0.00013203799999999999
Pyap08967,6.55398e-05
Pyap08968,0.0027209960000000003
Pyap08969,0.0043845454
Pyap08970,0.0005066068
Pyap08971,0.0034912968000000003
Pyap08972,0.0002368616
Pyap08973,0.0008227528
Pyap08974,0.0049801732
Pyap08975,0.0002773466
Pyap08976,0.0014196778
Pyap08977,0.0040093312
Pyap08978,0.0012391618
Pyap08979,0.0004953678
Pyap08980,0.0003207088
Pyap08981,0.0
Pyap08982,0.020893024599999997
Pyap08983,0.0
Pyap08984,0.15555297959999997
Pyap08985,0.2572981486
Pyap08986,0.008237149599999999
Pyap08987,0.0
Pyap08988,0.0031487442000000003
Pyap08989,0.00039800640000000004
Pyap08990,0.9502387507999999
Pyap08991,0.38423251459999996
Pyap08992,1.3694933537999998
Pyap08993,22.551648202000003
Pyap08994,0.1189028698
Pyap08995,1.6231840089999998
Pyap08996,0.0034422474
Pyap08997,0.0047807148
Pyap08998,0.0214656426
Pyap08999,0.1882000676
Pyap09000,0.0
Pyap09001,0.3420887238
Pyap09002,0.08621990239999999
Pyap09003,0.016513455599999997
Pyap09004,0.0982647448
Pyap09005,0.06952631880000001
Pyap09006,0.254944007
Pyap09007,0.179049986
Pyap09008,1.0945039194
Pyap09009,0.47446263360000007
Pyap09010,0.19156854959999997
Pyap09011,0.0008515888000000001
Pyap09012,0.47647715599999996
Pyap09013,0.22544748759999997
Pyap09014,0.017161997800000002
Pyap09015,0.8417701409999999
Pyap09016,0.0082971002
Pyap09017,3.29176e-05
Pyap09018,0.17813471379999998
Pyap09019,0.33286227040000005
Pyap09020,0.6144039836
Pyap09021,0.07484008639999999
Pyap09022,0.0080082656
Pyap09023,5.3327274752
Pyap09024,0.0162616226
Pyap09025,0.0021393140000000002
Pyap09026,0.165685069
Pyap09027,0.1582471136
Pyap09028,0.2533362408
Pyap09029,1.4332383400000002
Pyap09030,0.3717361266
Pyap09031,0.41204428699999995
Pyap09032,0.1979403012
Pyap09033,0.2595408966
Pyap09034,0.3385675856
Pyap09035,1.9857758302000001
Pyap09036,0.27142366960000003
Pyap09037,0.5607402454000001
Pyap09038,2.31272e-05
Pyap09039,0.0016703453999999999
Pyap09040,0.429481981
Pyap09041,0.11594410019999998
Pyap09042,0.0100772448
Pyap09043,0.006572163000000001
Pyap09044,0.0
Pyap09045,0.1983310396
Pyap09046,0.6745924204
Pyap09047,0.44019861979999997
Pyap09048,0.11012197719999998
Pyap09049,0.0335239702
Pyap09050,0.6563384402000001
Pyap09051,0.1621467364
Pyap09052,0.0063121822000000005
Pyap09053,0.1264701692
Pyap09054,0.3165599508
Pyap09055,0.0203441006
Pyap09056,1.480001017
Pyap09057,0.007325015199999998
Pyap09058,0.20869719019999997
Pyap09059,0.0545229074
Pyap09060,0.047340219
Pyap09061,0.013133249600000002
Pyap09062,4.77656e-05
Pyap09063,1.5019999999999998e-05
Pyap09064,0.0
Pyap09065,0.0009628084
Pyap09066,4.1551199999999996e-05
Pyap09067,0.0
Pyap09068,3.74336e-05
Pyap09069,0.00018606080000000002
Pyap09070,0.00027866319999999997
Pyap09071,4.1313e-05
Pyap09072,0.004608583000000001
Pyap09073,0.0115263062
Pyap09074,0.3702190764
Pyap09075,0.0163685468
Pyap09076,0.006388848999999999
Pyap09077,0.0019142045999999998
Pyap09078,0.42869976740000004
Pyap09079,0.6257750072
Pyap09080,0.028369668199999996
Pyap09081,0.1617951794
Pyap09082,0.11585916580000002
Pyap09083,0.9460203399999999
Pyap09084,0.04884054480000001
Pyap09085,0.2459058566
Pyap09086,0.4817763026
Pyap09087,0.012274066600000003
Pyap09088,0.0070791746
Pyap09089,0.2806352246
Pyap09090,0.0002957634
Pyap09091,1.0894840762
Pyap09092,2.8838915462
Pyap09093,1.2159042546
Pyap09094,0.0030909868
Pyap09095,0.005216074199999999
Pyap09096,0.0735952516
Pyap09097,0.024938959400000002
Pyap09098,0.00041542419999999997
Pyap09099,0.0059338968
Pyap09100,0.0183285462
Pyap09101,6.754419999999999e-05
Pyap09102,0.0004194896
Pyap09103,0.4945616406
Pyap09104,0.1815113792
Pyap09105,0.26321732
Pyap09106,0.6461881744
Pyap09107,0.1046736488
Pyap09108,0.07275100679999999
Pyap09109,0.1813056944
Pyap09110,0.1281286268
Pyap09111,0.0138988306
Pyap09112,0.2412808596
Pyap09113,0.12742561339999997
Pyap09114,0.22948653819999998
Pyap09115,0.1892734624
Pyap09116,0.6511739076000002
Pyap09117,0.044427731000000005
Pyap09118,7.24e-06
Pyap09119,0.0129717472
Pyap09120,0.0036151918000000005
Pyap09121,0.1063329472
Pyap09122,0.0029300439999999997
Pyap09123,0.0059880248
Pyap09124,0.0662870972
Pyap09125,0.4389526438
Pyap09126,5.36e-06
Pyap09127,0.74760685
Pyap09128,0.1718549286
Pyap09129,0.9487611821999998
Pyap09130,0.6214998778
Pyap09131,0.006939583399999999
Pyap09132,0.054967056400000006
Pyap09133,1.0684419746000002
Pyap09134,0.008750522
Pyap09135,0.0023986474
Pyap09136,0.0030473180000000002
Pyap09137,0.000553387
Pyap09138,0.0029987498
Pyap09139,0.0043806126
Pyap09140,0.2799066004
Pyap09141,0.0064371364
Pyap09142,0.0006939342
Pyap09143,0.0
Pyap09144,0.0013247978
Pyap09145,0.000435086
Pyap09146,0.1064812074
Pyap09147,0.5206467964
Pyap09148,0.9822410016
Pyap09149,0.15940118659999997
Pyap09150,1.4958905772
Pyap09151,0.42250062800000004
Pyap09152,0.07184929300000001
Pyap09153,0.6186106017999998
Pyap09154,0.0
Pyap09155,0.005304365
Pyap09156,0.0042291844000000006
Pyap09157,1.0565416985999998
Pyap09158,1.3391599064000002
Pyap09159,1.2606177671999999
Pyap09160,0.0821429468
Pyap09161,1.5351223824
Pyap09162,0.23901541320000003
Pyap09163,0.013940702
Pyap09164,0.060694033400000014
Pyap09165,0.0526666078
Pyap09166,0.519798399
Pyap09167,2.4970343214
Pyap09168,0.016196666399999997
Pyap09169,0.103975768
Pyap09170,0.1721566698
Pyap09171,0.0015827571999999998
Pyap09172,2.0448390406000003
Pyap09173,0.21477916699999997
Pyap09174,0.1268919658
Pyap09175,0.0040911762
Pyap09176,0.011840141000000002
Pyap09177,0.1423815396
Pyap09178,0.947639985
Pyap09179,0.1668364928
Pyap09180,0.3338589068
Pyap09181,5.8263599999999996e-05
Pyap09182,0.0
Pyap09183,0.020147599600000003
Pyap09184,0.4782481432
Pyap09185,0.0818376428
Pyap09186,0.010745093399999999
Pyap09187,1.0711773352
Pyap09188,0.10338883699999998
Pyap09189,0.13064340259999999
Pyap09190,0.0062016324000000005
